step,episode,epoch,epoch step,epoch_episode,episode step,score,epsilon,beta,avg_pos_reward_ratio,avg_neg_reward_ratio,avg_loss
62000,61,6,2000,2,999,36.97249917360023,0.1559824689509294,0,0.0,0.0,0.0
63000,62,6,3000,3,999,36.72049917923287,0.1513029948824015,0,0.0,0.0,0.0
64000,63,6,4000,4,999,35.29799921102822,0.14676390503592945,0,0.0,0.0,0.0
65000,64,6,5000,5,999,36.59499918203801,0.14236098788485158,0,0.0,0.0,0.0
66000,65,6,6000,6,999,36.95499917399138,0.13809015824830603,0,0.0,0.0,0.0
67000,66,6,7000,7,999,37.63749915873632,0.13394745350085685,0,0.0,0.0,0.0
68000,67,6,8000,8,999,38.1924991463311,0.12992902989583113,0,0.0,0.0,0.0
69000,68,6,9000,9,999,37.677999157831074,0.1260311589989562,0,0.0,0.0,0.0
70000,69,6,10000,10,999,37.043499172013256,0.12225022422898751,0,0.0,0.0,0.0
71000,70,7,1000,1,999,36.18499919120222,0.11858271750211788,0,0.0,0.0,0.0
72000,71,7,2000,2,999,37.17649916904047,0.11502523597705434,0,0.0,0.0,0.0
73000,72,7,3000,3,999,37.51199916154146,0.1115744788977427,0,0.0,0.0,0.0
74000,73,7,4000,4,999,37.07099917139858,0.10822724453081042,0,0.0,0.0,0.0
75000,74,7,5000,5,999,36.99349917313084,0.10498042719488611,0,0.0,0.0,0.0
76000,75,7,6000,6,999,37.4484991629608,0.10183101437903952,0,0.0,0.0,0.0
77000,76,7,7000,7,999,37.735999156534675,0.1,0,0.0,0.0,0.0
78000,77,7,8000,8,999,36.99299917314202,0.1,0,0.0,0.0,0.0
79000,78,7,9000,9,999,35.70399920195341,0.1,0,0.0,0.0,0.0
80000,79,7,10000,10,999,37.09249917091802,0.1,0,0.0,0.0,0.0
81000,80,8,1000,1,999,37.20099916849286,0.1,0,0.0,0.0,0.0
82000,81,8,2000,2,999,37.78849915536121,0.1,0,0.0,0.0,0.0
83000,82,8,3000,3,999,37.19149916870519,0.1,0,0.0,0.0,0.0
84000,83,8,4000,4,999,33.9899992402643,0.1,0,0.0,0.0,0.0
85000,84,8,5000,5,999,36.23199919015169,0.1,0,0.0,0.0,0.0
86000,85,8,6000,6,999,36.290499188844116,0.1,0,0.0,0.0,0.0
87000,86,8,7000,7,999,36.51049918392673,0.1,0,0.0,0.0,0.0
88000,87,8,8000,8,999,37.76499915588647,0.1,0,0.0,0.0,0.0
89000,88,8,9000,9,999,37.469999162480235,0.1,0,0.0,0.0,0.0
90000,89,8,10000,10,999,37.898999152891335,0.1,0,0.0,0.0,0.0
91000,90,9,1000,1,999,38.323499143403026,0.1,0,0.0,0.0,0.0
92000,91,9,2000,2,999,37.685499157663436,0.1,0,0.0,0.0,0.0
93000,92,9,3000,3,999,38.793999132886526,0.1,0,0.0,0.0,0.0
94000,93,9,4000,4,999,38.765499133523555,0.1,0,0.0,0.0,0.0
95000,94,9,5000,5,999,38.749999133870006,0.1,0,0.0,0.0,0.0
96000,95,9,6000,6,999,38.28849914418534,0.1,0,0.0,0.0,0.0
97000,96,9,7000,7,999,37.65149915842339,0.1,0,0.0,0.0,0.0
98000,97,9,8000,8,999,35.91649919720366,0.1,0,0.0,0.0,0.0
99000,98,9,9000,9,999,37.863999153673646,0.1,0,0.0,0.0,0.0
100000,99,9,10000,10,999,38.27049914458767,0.1,0,0.0,0.0,0.0
101000,100,10,1000,1,999,38.78549913307652,0.1,0,0.0,0.0,0.0
102000,101,10,2000,2,999,38.31249914364889,0.1,0,0.0,0.0,0.0
103000,102,10,3000,3,999,38.18149914657697,0.1,0,0.0,0.0,0.0
104000,103,10,4000,4,999,37.531999161094426,0.1,0,0.0,0.0,0.0
105000,104,10,5000,5,999,36.04099919442088,0.1,0,0.0,0.0,0.0
106000,105,10,6000,6,999,37.28449916662648,0.1,0,0.0,0.0,0.0
107000,106,10,7000,7,999,37.53399916104972,0.1,0,0.0,0.0,0.0
108000,107,10,8000,8,999,36.93749917438254,0.1,0,0.0,0.0,0.0
109000,108,10,9000,9,999,37.2329991677776,0.1,0,0.0,0.0,0.0
110000,109,10,10000,10,999,37.23449916774407,0.1,0,0.0,0.0,0.0
111000,110,11,1000,1,999,35.197999213263394,0.1,0,0.0,0.0,0.0
112000,111,11,2000,2,999,35.83349919905886,0.1,0,0.0,0.0,0.0
113000,112,11,3000,3,999,37.40349916396663,0.1,0,0.0,0.0,0.0
114000,113,11,4000,4,999,37.90049915285781,0.1,0,0.0,0.0,0.0
115000,114,11,5000,5,999,37.44999916292727,0.1,0,0.0,0.0,0.0
116000,115,11,6000,6,999,36.765999178215864,0.1,0,0.0,0.0,0.0
117000,116,11,7000,7,999,39.04949912717566,0.1,0,0.0,0.0,0.0
118000,117,11,8000,8,999,38.10349914832041,0.1,0,0.0,0.0,0.0
119000,118,11,9000,9,999,37.36199916489422,0.1,0,0.0,0.0,0.0
120000,119,11,10000,10,999,37.06999917142093,0.1,0,0.0,0.0,0.0
121000,120,12,1000,1,999,37.78349915547297,0.1,0,0.0,0.0,0.0
122000,121,12,2000,2,999,37.8774991533719,0.1,0,0.0,0.0,0.0
123000,122,12,3000,3,999,35.918999197147784,0.1,0,0.0,0.0,0.0
124000,123,12,4000,4,999,36.50599918402732,0.1,0,0.0,0.0,0.0
125000,124,12,5000,5,999,38.32699914332479,0.1,0,0.0,0.0,0.0
126000,125,12,6000,6,999,38.877999131008984,0.1,0,0.0,0.0,0.0
127000,126,12,7000,7,999,38.173999146744606,0.1,0,0.0,0.0,0.0
128000,127,12,8000,8,999,38.34349914295599,0.1,0,0.0,0.0,0.0
129000,128,12,9000,9,999,36.31349918833003,0.1,0,0.0,0.0,0.0
130000,129,12,10000,10,999,37.064499171543865,0.1,0,0.0,0.0,0.0
131000,130,13,1000,1,999,37.59749915963039,0.1,0,0.0,0.0,0.0
132000,131,13,2000,2,999,37.03749917214736,0.1,0,0.0,0.0,0.0
133000,132,13,3000,3,999,35.93449919680133,0.1,0,0.0,0.0,0.0
134000,133,13,4000,4,999,37.61249915929511,0.1,0,0.0,0.0,0.0
135000,134,13,5000,5,999,36.60999918170273,0.1,0,0.0,0.0,0.0
136000,135,13,6000,6,999,37.352499165106565,0.1,0,0.0,0.0,0.0
137000,136,13,7000,7,999,37.60649915942922,0.1,0,0.0,0.0,0.0
138000,137,13,8000,8,999,37.79899915512651,0.1,0,0.0,0.0,0.0
139000,138,13,9000,9,999,37.14549916973338,0.1,0,0.0,0.0,0.0
140000,139,13,10000,10,999,37.09599917083979,0.1,0,0.0,0.0,0.0
141000,140,14,1000,1,999,38.616999136842786,0.1,0,0.0,0.0,0.0
142000,141,14,2000,2,999,38.09449914852157,0.1,0,0.0,0.0,0.0
143000,142,14,3000,3,999,36.40099918637425,0.1,0,0.0,0.0,0.0
144000,143,14,4000,4,999,38.41349914139137,0.1,0,0.0,0.0,0.0
145000,144,14,5000,5,999,38.366499142441896,0.1,0,0.0,0.0,0.0
146000,145,14,6000,6,999,38.03999914973974,0.1,0,0.0,0.0,0.0
147000,146,14,7000,7,999,36.22099919039756,0.1,0,0.0,0.0,0.0
148000,147,14,8000,8,999,37.992999150790276,0.1,0,0.0,0.0,0.0
149000,148,14,9000,9,999,37.12049917029217,0.1,0,0.0,0.0,0.0
150000,149,14,10000,10,999,38.45899914037436,0.1,0,0.0,0.0,0.0
151000,150,15,1000,1,999,37.41149916378781,0.1,0,0.0,0.0,0.0
152000,151,15,2000,2,999,37.84749915404245,0.1,0,0.0,0.0,0.0
153000,152,15,3000,3,999,38.38149914210662,0.1,0,0.0,0.0,0.0
154000,153,15,4000,4,999,38.435999140888455,0.1,0,0.0,0.0,0.0
155000,154,15,5000,5,999,38.243499145191166,0.1,0,0.0,0.0,0.0
156000,155,15,6000,6,999,36.7459991786629,0.1,0,0.0,0.0,0.0
157000,156,15,7000,7,999,37.90249915281311,0.1,0,0.0,0.0,0.0
158000,157,15,8000,8,999,39.36149912020191,0.1,0,0.0,0.0,0.0
159000,158,15,9000,9,999,38.358999142609534,0.1,0,0.0,0.0,0.0
160000,159,15,10000,10,999,37.49499916192144,0.1,0,0.0,0.0,0.0
161000,160,16,1000,1,999,37.500999161787334,0.1,0,0.0,0.0,0.0
162000,161,16,2000,2,999,37.175499169062824,0.1,0,0.0,0.0,0.0
163000,162,16,3000,3,999,36.49549918426201,0.1,0,0.0,0.0,0.0
164000,163,16,4000,4,999,38.30349914385006,0.1,0,0.0,0.0,0.0
165000,164,16,5000,5,999,38.35949914259836,0.1,0,0.0,0.0,0.0
166000,165,16,6000,6,999,38.15949914706871,0.1,0,0.0,0.0,0.0
167000,166,16,7000,7,999,37.782499155495316,0.1,0,0.0,0.0,0.0
168000,167,16,8000,8,999,38.8699991311878,0.1,0,0.0,0.0,0.0
169000,168,16,9000,9,999,38.40299914162606,0.1,0,0.0,0.0,0.0
170000,169,16,10000,10,999,36.73949917880818,0.1,0,0.0,0.0,0.0
171000,170,17,1000,1,999,29.25949934599921,0.1,0,0.0,0.0,0.0
172000,171,17,2000,2,999,36.778999177925286,0.1,0,0.0,0.0,0.0
173000,172,17,3000,3,999,37.51049916157499,0.1,0,0.0,0.0,0.0
174000,173,17,4000,4,999,38.527999138832094,0.1,0,0.0,0.0,0.0
175000,174,17,5000,5,999,39.1539991248399,0.1,0,0.0,0.0,0.0
176000,175,17,6000,6,999,38.30099914390594,0.1,0,0.0,0.0,0.0
177000,176,17,7000,7,999,37.96499915141612,0.1,0,0.0,0.0,0.0
178000,177,17,8000,8,999,38.35049914279953,0.1,0,0.0,0.0,0.0
179000,178,17,9000,9,999,37.98449915098026,0.1,0,0.0,0.0,0.0
180000,179,17,10000,10,999,37.04799917191267,0.1,0,0.0,0.0,0.0
181000,180,18,1000,1,999,36.82449917690828,0.1,0,0.0,0.0,0.0
182000,181,18,2000,2,999,37.59999915957451,0.1,0,0.0,0.0,0.0
183000,182,18,3000,3,999,36.910499174986036,0.1,0,0.0,0.0,0.0
184000,183,18,4000,4,999,36.45099918525666,0.1,0,0.0,0.0,0.0
185000,184,18,5000,5,999,37.85449915388599,0.1,0,0.0,0.0,0.0
186000,185,18,6000,6,999,38.35649914266541,0.1,0,0.0,0.0,0.0
187000,186,18,7000,7,999,38.20949914595112,0.1,0,0.0,0.0,0.0
188000,187,18,8000,8,999,38.81699913237244,0.1,0,0.0,0.0,0.0
189000,188,18,9000,9,999,38.60999913699925,0.1,0,0.0,0.0,0.0
190000,189,18,10000,10,999,38.200999146141115,0.1,0,0.0,0.0,0.0
191000,190,19,1000,1,999,37.649499158468096,0.1,0,0.0,0.0,0.0
192000,191,19,2000,2,999,36.69149917988106,0.1,0,0.0,0.0,0.0
193000,192,19,3000,3,999,37.30249916622415,0.1,0,0.0,0.0,0.0
194000,193,19,4000,4,999,38.510999139212075,0.1,0,0.0,0.0,0.0
195000,194,19,5000,5,999,39.098999126069245,0.1,0,0.0,0.0,0.0
196000,195,19,6000,6,999,38.13999914750457,0.1,0,0.0,0.0,0.0
197000,196,19,7000,7,999,37.981499151047316,0.1,0,0.0,0.0,0.0
